cleaned_text,sentiment,sentiment_score,source
hai kak mohon maaf atas ketidaknyamanannya kait nomor telepon salah validasi aktivasi akun coretax data nomor telepon kakak input sesuai data nomor telepon daftar sistem,neutral,0.8947696089744568,twitter
hai kak ecek npwp digit lalu coretax kak sila login laman coretax kemudian menu portal profil nomor identifikasi eksternal,neutral,0.9975451827049255,twitter
coretax anggar triliun malah bikin dapat pajak turun,negative,0.9980727434158325,tiktok
sempet bikin tepuk coretax padahal sistem eror mulu,negative,0.999278724193573,tiktok
npwp bukan pake nik penting registrasi coretax gitu,neutral,0.8819611072540283,twitter
hahaha penting kan semua hepi,positive,0.8377345204353333,tiktok
jadi salah jadi salah jadi salah prok prok prok,negative,0.9722237586975098,tiktok
kpp pratama bekas utara buka program jemput bola coretax laksana komisi pilih umum kpu kota bekas kawanpajak dapat asistensi aktivasi akun wajib pajak kode otorisasi sertifikat digital coretax manfaat sempat,neutral,0.9970142841339111,twitter
masalah sumber daya manusia libat project coretax mulai menteri sangkut hingga software engineers,negative,0.7387391328811646,tiktok
korup,negative,0.9990910291671753,tiktok
harap bayar pajak mesin atm mobile banking tarik bayar tiba muncul lapor kapan diindoensia mudah pajak takut sekarang,positive,0.8429901003837585,tiktok
spill rahasia biar makin relax tahun depan kawanpajak yuk aktivasi akun aktivasi akun coretax semua urus pajak kelola satu sistem modern aman efisien,positive,0.7833836078643799,twitter
mau daftar mnta npwp kan daftar,neutral,0.9989411234855652,tiktok
hahahah joe,positive,0.9980260729789734,tiktok
heran,negative,0.9632750749588013,tiktok
kalau telat bayar pajak apa untung dpt fasilitas,negative,0.4947063624858856,tiktok
halo mimin sekarang mau buat npwp pake website coretax apa balik website lama kantor kata disaranin bikin online dulu,negative,0.5107423663139343,twitter
masalah lama web indo kuat load besar server buat apa tuh,negative,0.9989443421363831,tiktok
jangan mau mau langsung pindah coretax website banyak errornya sok sok bikin susah masyarakat atur tahu bulat,negative,0.9994058609008789,twitter
sanksi lambat lapor ppn rupiah mngkin coretax erorr tuju wajib bayar sumbang dana sebut ikhlas ekonomi indonesia makin kuat,neutral,0.4968809187412262,twitter
min daftar coretax belum akun djponline kan email otomatis masuk coretax kalau email rusak tau cara recovery apa pakai email baru makasih min,negative,0.6025859117507935,twitter
kakak bantu lapor pak purbaya biar cek mana benar,neutral,0.9972832202911377,tiktok
kok lancar bang faktur lancar nagih lancar,positive,0.9746862649917603,tiktok
gapernah sekesel ama website perintah tau memang infrastruktur komunikasi indonesia jelek mampus expect bobrok kira coretax paling jelee top pyramid nyata anomali kaga jlas blas biar tuh helpdesk dengerin curhatan,negative,0.9988999366760254,twitter
tak lupa bupati mimika ajak seluruh wajib pajak segera laku aktivasi akun coretax buat kode otorisasi djp lauk lapor tahun tahun datang kendala makin mudah laku darimana,neutral,0.9975927472114563,twitter
rakabuming,neutral,0.7555175423622131,tiktok
min izin bertanyaa buat billing atas betul guna djp online guna coretax kringpajak kringpajak,neutral,0.9974514842033386,twitter
pemda gaji asn tunda bukan gara dana login coretax bikin billing pph potong gaji akhir aju syarat cair gaji,negative,0.9206830859184265,twitter
mungkin indonesia konoha paling mah,negative,0.9977375268936157,tiktok
cns,positive,0.46393895149230957,tiktok
kasus coretax bukan sekadar berita komitmenkpk jadi nyata lewat transparansi tangan,neutral,0.9808862805366516,twitter
mantan dev pernah garap projek perintah uda paham masalah apa,neutral,0.98311847448349,tiktok
hai kak informasi konteks aplikasi apa website djponline coretax aplikasi kakak alami kendala tentu akses aplikasi sebut iya apa notifikasi errornya tks slim,neutral,0.7147154211997986,twitter
kira jadi apa,negative,0.9856640100479126,tiktok
mohon informasi hari akhir website coretax akses buat npwp nik wna,neutral,0.9959452748298645,twitter
allah buka coretax tarik napas dulu,neutral,0.883817195892334,twitter
pajak buat pusing rakyat lapor susah tengah mati,negative,0.9995344877243042,tiktok
bagaimana malu sma gen apa yak,negative,0.9800845384597778,tiktok
sumpahhh ngakak liat konten wakil asa,negative,0.6055136322975159,tiktok
memang sengaja ama dirjen pajak biar uang pajak bayar kantor diselewangkan dana coz kalau uang lngsung masuk rekening negara online dapet apa,negative,0.9972696900367737,tiktok
hai kak nomor spd cek dokumen spd surat perintah cair dana tambah informasi nomor spd maksud terbit lalu aplikasi sakti apabila nomor spd aplikasi sakti valid diinput coretax kakak,neutral,0.9947652816772461,twitter
hai kak mohon maaf atas ketidaknyamanannya alami kendala kakak laku beberapa langkah ikut akses coretax guna private incognito window browser ganti koneksi browser perangkat pasti koneksi stabil,neutral,0.9963210821151733,twitter
kayak tau negeri konoha bang,negative,0.9981531500816345,tiktok
elpiji langka coretax masalah makan gizi masalah dosen asn demo didik sehat samping dana asing kabur daya beli kian lemah phk hindar menteri blunder wapres cuma sembako gila negara,negative,0.9994596838951111,twitter
pindahajadulu,positive,0.580375075340271,tiktok
hai kak kakak maksud bayar ppn tahun guna kode billing deposit iya bayar pajak laku lalu deposit pajak dapat saldo deposit pajak sistem coretax guna kode billing,neutral,0.9945307374000549,twitter
server down terus ngapain sumpah,negative,0.9992311000823975,tiktok
uda login ereg,neutral,0.995823860168457,tiktok
web djpnya suka eror pake cortax,negative,0.9984374642372131,tiktok
asliiiii bikin badmood jirrr gua marah muluu kantor grgr corestress,negative,0.9993116855621338,tiktok
nama,neutral,0.6652137637138367,tiktok
aplikasi tolol,positive,0.9963417649269104,tiktok
hahahaha,positive,0.7640480399131775,tiktok
coretax website apaaaasiiiiiiiihhhhhhhhhh,negative,0.9990222454071045,twitter
capeeeek,negative,0.9849327206611633,tiktok
usaha laku pungut atas jasa bukti potong tera nama npwp usaha potong apa pihak padan npwp coretax harap segera direspon terima kasih,negative,0.7818092107772827,twitter
males bayar ngurus pajak soal hak warga negara banyak penuh sama perintah,negative,0.9977554678916931,tiktok
semua awal rakyat pilih orang bahkan tanam singkong gagal,negative,0.9951222538948059,tiktok
bingung kan cuma digitalisasi form input mahal wkwkwkwk jadi ken tahu urs kayak apa,negative,0.9982380867004395,tiktok
kakkk extro semenjak coretax jadi dadak intro lari gerd radang pusing diare,positive,0.9718011617660522,tiktok
november ber apa ama ramai aktivasi akun coretax yuk kawanpajak informasi lengkap kawanpajak cek aktivasi akun coretax urus pajak makin relax,neutral,0.9799123406410217,twitter
rekomendasi banget buat npwp online ribet tinggal tunggu jadi hehehe makasih kak,positive,0.9933383464813232,tiktok
tuju skli bro,positive,0.9456173181533813,tiktok
apabila pib tsb muncul prepopulated kakak menginput manual lalu menu efaktur dokumen pajak masuk buat dokumen pajak masuk format isi nomor dokumen coretax nomor daftar pib digit ntpn tks fnto,neutral,0.9985546469688416,twitter
indo sampe sekarang error tuh,negative,0.9976450800895691,tiktok
memang,positive,0.9981412887573242,tiktok
kan masuk halaman log doang minimal posting kalau tembus,negative,0.8515803217887878,tiktok
hai kak sesuai per aju skb pph potput aju lalu coretax kpp lengkap dokumen bukti alami rugi fiskal hak laku kompensasi rugi fiskal pph bayar lebih besar pph utang tks hsan,neutral,0.9597010016441345,twitter
gin gin selidik,negative,0.9987485408782959,tiktok
november ber apa ama ramai aktivasi akun coretax yuk kawanpajak informasi lengkap kawanpajak cek aktivasi akun coretax urus pajak makin relax,neutral,0.957859218120575,twitter
bagi address mulu kak,neutral,0.9870908260345459,tiktok
akses akun badan kini lebih aman amp atur lalu fitur pic impersonate role akses coretax badan kini kelola hak wajib paja lebih transparan aman kontrol,neutral,0.7872400283813477,twitter
hasil karya komdigi,neutral,0.9705472588539124,tiktok
hai kak apabila muncul tanda silang merah kolom alamat email nomor telepon laku aktivasi akun wajib pajak laman coretax data diinput sebut sesuai data daftar sistem djp,neutral,0.5996922850608826,twitter
bukan cuman halaman login doang,negative,0.9975722432136536,tiktok
triliun triliun buat meeting transportasi buat aplikasi,positive,0.5369448661804199,tiktok
coba daftar selalu valid,negative,0.9788461923599243,tiktok
btw baru ngurus buat npwp coretax nyobain bobrok apa website anggar triliun kaya website dikembangin anak magang awas mentor tampil responsive server response lama aspek user experience lumayan jelek response message error gaje,negative,0.9992384910583496,twitter
medicure istri ferari anak cwok tur jepang anak cwek lunasin utang sodara bayar orang random buat web,neutral,0.9821286201477051,tiktok
alhamdulillah rill tipu tipu kakak nyaa fast respon jugaa kerja sampe menit awal takut lihat testimoni lihat kakak berani nyantumin foto alhamdulillah beneran amanah murceee jugaaa,positive,0.997787356376648,tiktok
perut,negative,0.9739887714385986,tiktok
kendala bagi otp email otp sms verifikasi alamat tanda alamat geometris coretax langsung nomor bio yaa biar fast respon npwp coretax nib zonauang,neutral,0.9974527955055237,twitter
buku manual daftar npwp wajib pajak orang pribadi lihat tks dana,neutral,0.9988922476768494,twitter
danantara,positive,0.9929350018501282,tiktok
turunin aja dulu atur kecingcongan dasar atur kalian tuh ampun ajar komunikasi publik dulu lah biar jadi rancu masyarakat jangan biasain akhir tahun mau siap coretax naujubilah bikin sakit pala,negative,0.998210072517395,twitter
paling rem tepuk,negative,0.9979726672172546,tiktok
ora sudi ora sudi ora sudi,positive,0.8271855711936951,tiktok
hati hati djp lacak transaksi fee rekening sistem coretax otomatis deteksi hasil masuk,neutral,0.6019787788391113,twitter
jenderal pajak,neutral,0.99847012758255,tiktok
kilas guna coretax informasi lain langsung buka website buka profile mau ikut latih amp sertifikasi langsung hubung kontak bio yaa,neutral,0.9981799125671387,twitter
mata smi cinta indonesia dnegan bayar pajak urus kelola pajak periode kursi beres coretax makan dana triliun tau bagaimana nasib,negative,0.9985393285751343,twitter
jujur percaya sama negara masalah apa dikerjain kagak pernah beres mbg coretax smua beranta jangan otak atik duit kalau siap kata malah ancur ekonomi,negative,0.9995356798171997,twitter
minimal narik pbb jangan perangkat desa turun narik kaya bank mekar,negative,0.9965561628341675,tiktok
website coretax simulator bagi apa,neutral,0.9975334405899048,twitter
apabila sesuai nama penandatanganan tidakmuncul sila aju minta kode otorisasi sertifikat elektronik lalu coretax orang pribadi wakil badan sebut kak alami kendala,neutral,0.9933398365974426,twitter
kurang programer sebenernya memang perintah mau nilep uang,negative,0.9454770684242249,tiktok
aplikasi terlalu banyak makan memori pakai perangkat high tech banyak pakai low tech kapasitas server kecil user puluh bahkan ratus juta,negative,0.9661624431610107,tiktok
bikin sisa nyuruh bikin,negative,0.9743567109107971,tiktok
nyata cuma wajib pajak elus dada tugas pajak ketidakmatangan website coretax tadi ngobrol banyak lah panjang jam proses inti buru buru bener coretax dikeluarin padahal ajeg,negative,0.9991260170936584,twitter
dlu pernah dftr npwp tahun alamat ktp jakarta sekarang lampung ubah alamat bagaimana yaa,neutral,0.9852085113525391,tiktok
kasi sabrina pernah ngerasain cursing kontol tiap buka coretax,negative,0.9980637431144714,twitter
kakak kakak salah semua npwp sekarang digit kalau belum daftar pas npwp digit arti padan dulu coretax tambah cuma badan kalau orang sama kayak nik wajib padan bukan arti npwp sama kayak nik,negative,0.7567761540412903,twitter
apabila kakak alami kendala daftar npwp online lalu coretax kakak laku daftar langsung offline kpp kpkp dekat kak daftar alamat kpp kpkp lihat laman tks bong,neutral,0.9974902868270874,twitter
atas lebih bayar sebut kakak ecek dashboard kompensasi dashboard kompensasi muncul mungkin proses sinkronisasi data sistem coretax mohon tunggu cek data kala kak,neutral,0.9977272152900696,twitter
lah baru tau bro aplikasi perintah mana bener mana stabil coba sebutin rata semua harap maklum,negative,0.9863331913948059,tiktok
baru celah,negative,0.9276258945465088,tiktok
langit marah coretax error,negative,0.9992247819900513,twitter
kasus coretax bukti lembaga kelola ancur banget bayangin deepseek biaya sampe milliar dana lipat jadi error page mau lapor ribet akuntan sibuk produktif,negative,0.999517560005188,twitter
laaaaah laaaah laaaaaaaaah mending bikin langsung kantor pajak,positive,0.8365892767906189,tiktok
tuju,positive,0.9976328611373901,tiktok
kak punya npwp dibikinin orang tua bikin lama lupa sandi email nomor epin gktau kalau mau cetak bagaimana,negative,0.9778733253479004,tiktok
masuk developer paling juta,negative,0.5108548998832703,tiktok
komputer salah satu akun user guna nama server coretax tangkap layar edar sebut sama sekali asal server coretax djp jadi jangan khawatir kawanpajak manfaat sistem coretax urus paja jadi lebih relax,positive,0.538235604763031,twitter
malesss malesss malesss prok prok prok,negative,0.9993688464164734,tiktok
parah memang bang,negative,0.9987402558326721,tiktok
kan tuju buat coretax buat mudah kak mudah emosi,negative,0.981834352016449,tiktok
cocok jadi kominfo,positive,0.8819739818572998,tiktok
heyy iyaa hitung biaya rapat jabat hotel jamu pesawat class,negative,0.8273723125457764,tiktok
hai kak cara aktivasi akun coretax daftar milik akun djp online januari sila pilih menu aktivasi akun wajib pajak amp checklist tanya wajib pajak daftar ikut tutorial,neutral,0.9957376718521118,twitter
hopeless perintah sekarang,negative,0.9955090284347534,tiktok
hai kak aktivasi apa maksud kak akses akun wajib pajak laku lalu website kak aktivasi akun wajib pajak coretax lalu website registrasi akun wajib pajak djp online lalu website,neutral,0.997490644454956,twitter
hari tgl januari lot banget aplikasi siap jalan bikin susah orang kerja jadi numpuk kerja banyak muter muter tuh,negative,0.9993181228637695,tiktok
begini cara aktif aman akses coretax verifikasi langkah,neutral,0.9952324032783508,twitter
sdmnya rendah kasih uang banyak apa hasil tetap rendah banding balik sdm tinggi,negative,0.9954988360404968,tiktok
ragu server banyak makanya selalu problem kalau mau buat npwp keren budget segitu mas bnyak kendala,negative,0.9145821928977966,tiktok
