cleaned_text,sentiment,sentiment_score,source,text,date,rating
sek sek satu triliun apa kalau satu triliun dollar banding triliun rupiah beda gitu memang bener harus bikin app bagus,negative,0.733176589012146,tiktok,sek sek satu triliun apa kalau satu triliun dollar banding triliun rupiah beda gitu memang bener harus bikin app bagus,,
hai kak daftar npwp sila ikut pandu ikut kakak baca tunjuk lewat buku manual laman website resmi direktorat jenderal pajak ikut tks rat,neutral,0.9959917664527892,twitter,hai kak daftar npwp sila ikut pandu ikut kakak baca tunjuk lewat buku manual laman website resmi direktorat jenderal pajak ikut tks rat,,
salah server kali bang,negative,0.990740180015564,tiktok,salah server kali bang,,
idbilling ntpn lucu,neutral,0.9822030067443848,tiktok,idbilling ntpn lucu,,
nonton negara sendiri garuk garuk perut,negative,0.9989604949951172,tiktok,nonton negara sendiri garuk garuk perut,,
kok jadi anak semua mental gen memang,negative,0.9990144968032836,tiktok,kok jadi anak semua mental gen memang,,
susah apk nya error mulu,,,play_store,susah apk nya error mulu,2025-05-15 13:16:45,1.0
mitra pelaporan yg cerdas,,,play_store,mitra pelaporan yg cerdas,2025-03-25 14:21:34,5.0
kalau paham sistem jangan ngeyel coretax bukan punya,negative,0.9983144998550416,twitter,kalau paham sistem jangan ngeyel coretax bukan punya,,
"apa kita (orang it) rame-rame report bug di github atau jira biar pak purbaya nggak dikibulin bawahannya. bug berbulan-bulan katanya vendor slow respon. saya curiga vendornya cuman dibayar murah, akibatnya jadi ogah-ogahan.",,,youtube,"apa kita (orang IT) rame-rame report bug di github atau jira biar Pak Purbaya nggak dikibulin bawahannya. 
bug berbulan-bulan katanya vendor slow respon. saya curiga vendornya cuman dibayar murah, akibatnya jadi ogah-ogahan.",2025-11-04,
iya akun coretax wajib pajak orang pribadi sebut beri role access menu tuju,neutral,0.9722365736961364,twitter,iya akun coretax wajib pajak orang pribadi sebut beri role access menu tuju,,
bikin ramah banget cepet proses,positive,0.9968326687812804,tiktok,bikin ramah banget cepet proses,,
pajak banyak bet,negative,0.9992923736572266,tiktok,pajak banyak bet,,
cortx banyak korupsi apa kpk brani konoha,negative,0.9992231130599976,tiktok,cortx banyak korupsi apa kpk brani konoha,,
intinya ribet dan kurangnya efisien,,,play_store,Intinya ribet dan kurangnya efisien,2025-02-01 04:00:03,1.0
pahit si tele oncom ini uasuuuu,,,youtube,Pahit Si Tele Oncom ini uasuuuu,2025-11-04,
betul betul betul,negative,0.962894856929779,tiktok,betul betul betul,,
mau lapor error terus,negative,0.988463580608368,tiktok,mau lapor error terus,,
akses coretax sila coba beberapa langkah ikut clear cache amp cookies browser guna browser perangkat beda guna incognito private window coba kala,neutral,0.9964035749435424,twitter,akses coretax sila coba beberapa langkah ikut clear cache amp cookies browser guna browser perangkat beda guna incognito private window coba kala,,
giat hadir narasumber kantor layan pajak kpp pratama tangerang timur beri jelas kena implementasi sistem coretax langkah modernisasi transformasi administrasi paja nasional,neutral,0.997008502483368,twitter,giat hadir narasumber kantor layan pajak kpp pratama tangerang timur beri jelas kena implementasi sistem coretax langkah modernisasi transformasi administrasi paja nasional,,
hai kak kakak milik npwp sendiri bayar pphtb guna npwp tsb kakak laku validasi ssp tsb mandiri akses website coretax mulai januari validasi ssp atas pphtb,neutral,0.996332347393036,twitter,hai kak kakak milik npwp sendiri bayar pphtb guna npwp tsb kakak laku validasi ssp tsb mandiri akses website coretax mulai januari validasi ssp atas pphtb,,
coretax pajak website paling sampah pernah bikin change mind,neutral,0.951702117919922,twitter,coretax pajak website paling sampah pernah bikin change mind,,
aplikasi ngga bener,,,play_store,aplikasi ngga bener,2025-05-10 11:53:10,1.0
hai kak mohon maaf atas ketidaknyamanannya mohon kenan coba coba akses coretax langkah langkah ikut laku clear cache amp cookies browser guna mode private incognito windows guna browser perangkat,neutral,0.9829977750778198,twitter,hai kak mohon maaf atas ketidaknyamanannya mohon kenan coba coba akses coretax langkah langkah ikut laku clear cache amp cookies browser guna mode private incognito windows guna browser perangkat,,
saya daftar daftar tapi halaman web gak bisa dibuka aneh,,,play_store,saya daftar daftar tapi halaman web gak bisa dibuka aneh,2025-04-30 01:49:56,1.0
case danatara simpel sadar kalau pejabrut indo ngelola dana gede sering becus landas pikir harus paham jadi jadi kayak asabri jiwasraya ktp coretax jadi,negative,0.998729646205902,twitter,case danatara simpel sadar kalau pejabrut indo ngelola dana gede sering becus landas pikir harus paham jadi jadi kayak asabri jiwasraya ktp coretax jadi,,
mau,negative,0.9128723740577698,tiktok,mau,,
paling miliar utuk buat apk lebih buat,negative,0.9621090888977052,tiktok,paling miliar utuk buat apk lebih buat,,
bagaimana cara mlkkan hapus npwp coretax syarat dokumen apa lampir hapus npwp dana pensiun dokumen berita negara terima kasih,neutral,0.982135534286499,twitter,bagaimana cara mlkkan hapus npwp coretax syarat dokumen apa lampir hapus npwp dana pensiun dokumen berita negara terima kasih,,
kak capekkk bangett muter sama kek luar nurul,negative,0.999366581439972,tiktok,kak capekkk bangett muter sama kek luar nurul,,
anjir mau urus npwp jadi jadi,neutral,0.8458080291748047,tiktok,anjir mau urus npwp jadi jadi,,
capee banget pdhl cuma mau lapor pph ribet banget,negative,0.9992067217826844,tiktok,capee banget pdhl cuma mau lapor pph ribet banget,,
clear cache amp cookies browser guna guna private browser mozilla incognito window chrome guna perangkat browser apabila kakak alami kendala daftar npwp online lalu coretax,neutral,0.997081696987152,twitter,clear cache amp cookies browser guna guna private browser mozilla incognito window chrome guna perangkat browser apabila kakak alami kendala daftar npwp online lalu coretax,,
bbrp kli buat disni gais jamin amanah trpercaya satset kalau mau kekntr ribet jauh mending dsni laa plynn cpt trmksh,positive,0.9404021501541138,tiktok,bbrp kli buat disni gais jamin amanah trpercaya satset kalau mau kekntr ribet jauh mending dsni laa plynn cpt trmksh,,
"core communication totally di kemenkeu pakai lintas artha, cuman pas coretax pakai telkom yg semasa dulu g kerja di perusahaan korea seperti susah kalau pakai selain telkom, sampai akhirnya ada sesuatu yg blunder akhirnya, akhirnya dipakai backup dan main dipindah ke lintas arta. seperti laporan bi itu perbankan mandatory ke lintas arta. sama programmer lgcns itu totally gak pakai programmer lokal, alasannya legal standing dan adanya nda. terima kasih bang das ulasannya sangat sinkron dengan masalah security capabilities.",,,youtube,"Core Communication totally di kemenkeu pakai lintas artha, cuman pas CoreTax pakai Telkom yg semasa dulu g kerja di perusahaan Korea seperti susah kalau pakai selain Telkom, sampai akhirnya ada sesuatu yg blunder akhirnya, akhirnya dipakai Backup dan Main dipindah ke Lintas Arta. Seperti laporan BI itu perbankan mandatory ke Lintas Arta. Sama programmer LGCNS itu totally gak pakai programmer lokal, alasannya LEGAL STANDING dan adanya NDA. Terima kasih bang DAS ulasannya sangat sinkron dengan masalah security capabilities.",2025-11-04,
menu tidak muncul,,,play_store,menu tidak muncul,2025-03-15 15:01:41,1.0
konon tri nobat jadi menteri baik wkwkwk,neutral,0.9631762504577636,tiktok,konon tri nobat jadi menteri baik wkwkwk,,
nyata coretax bikin bete,negative,0.999077081680298,twitter,nyata coretax bikin bete,,
coretax baru jadi pas zaman pak pur pas sri adem ayem korupsi negara tolol,negative,0.9973003268241882,twitter,coretax baru jadi pas zaman pak pur pas sri adem ayem korupsi negara tolol,,
internal djp sendiri gejolak masalah coretax bilang sistem ready jangan rilis dlu banyak ken rilis langsung sekaligus uji coba,neutral,0.9234315156936646,tiktok,internal djp sendiri gejolak masalah coretax bilang sistem ready jangan rilis dlu banyak ken rilis langsung sekaligus uji coba,,
lag mulu,,,play_store,lag mulu,2025-01-07 12:06:57,1.0
"mau jwt, basic auth atau cookies juga gak ada hubungan nya dengan ngekacauin program nya karena ke lempar-lempar redirect, itu udah goblok aja developernya, ibarat dia main try except / try catch, tapi exceptionnya di pass",,,youtube,"Mau Jwt, Basic Auth atau Cookies juga gak ada hubungan nya dengan ngekacauin program nya karena ke lempar-lempar redirect, itu udah goblok aja developernya, ibarat dia main try except / try catch, tapi exceptionnya di pass",2025-11-04,
teliti sistem pilih vendor memang usaha negeri mampu kaya cita prodok indonesia,positive,0.9949102997779846,tiktok,teliti sistem pilih vendor memang usaha negeri mampu kaya cita prodok indonesia,,
ajar sama system nalaysia,negative,0.99310302734375,tiktok,ajar sama system nalaysia,,
kira aplikasi coretax berapa normal,neutral,0.9940778017044068,tiktok,kira aplikasi coretax berapa normal,,
coretax ampas banget anjing,negative,0.998854160308838,twitter,coretax ampas banget anjing,,
ladang korupsi,negative,0.9987626075744628,tiktok,ladang korupsi,,
"baru siang melakukan pembaruan npwp di kantor pajak, sdh selesai,ganti password jd sdh, masuk lewat web sukses...eh pas donlot apk ini malah gk bisa login,coba lg lwt web berhasil login, coba lg nih aplikasi ttp aja gk bisa login...emang ampas nih aplikasi, klo gk bisa bkin aplikasi mending gk usah boss,malu maluin aja",,,play_store,"baru siang melakukan pembaruan NPWP di kantor pajak, sdh selesai,ganti password jd sdh, masuk lewat WEB sukses...eh pas donlot APK ini malah gk bisa login,coba lg lwt web berhasil login, coba lg nih aplikasi ttp aja gk bisa login...emang ampas nih aplikasi, klo gk bisa bkin aplikasi mending gk usah boss,malu maluin aja",2025-10-02 15:12:00,1.0
tag bang,negative,0.9825477004051208,tiktok,tag bang,,
org ribut fishery jujur lah liat perintah kek bagaimana,negative,0.9994114637374878,tiktok,org ribut fishery jujur lah liat perintah kek bagaimana,,
kalau lapor masa badan bagaimana akses kak,neutral,0.991990864276886,tiktok,kalau lapor masa badan bagaimana akses kak,,
kena mental health semenjak coretax,neutral,0.8606625199317932,tiktok,kena mental health semenjak coretax,,
kira presiden tau susah kitaa bayar pajak ngurus berkas,negative,0.9483594298362732,tiktok,kira presiden tau susah kitaa bayar pajak ngurus berkas,,
fix dikoprup,negative,0.8143256306648254,tiktok,fix dikoprup,,
usaha asing sampe asing,negative,0.9858815670013428,tiktok,usaha asing sampe asing,,
semua orang tau kok kait pajak negara tuu sangat amburadul,negative,0.9995054006576538,tiktok,semua orang tau kok kait pajak negara tuu sangat amburadul,,
amanah pollll butuh mepet langsung sat set jadiiii,neutral,0.6809064149856567,tiktok,amanah pollll butuh mepet langsung sat set jadiiii,,
halo kalau misal nik npwp baca coretax pake npwp nik terima hasil tetap dapat fasilitas dtp pph terimakasih,neutral,0.9968932867050172,twitter,halo kalau misal nik npwp baca coretax pake npwp nik terima hasil tetap dapat fasilitas dtp pph terimakasih,,
aplikasi memang lot kak,negative,0.9984285235404968,tiktok,aplikasi memang lot kak,,
nyata gua emosi wajar kan sama coretax raymond chin sampe begini reaksi,negative,0.9975379705429076,tiktok,nyata gua emosi wajar kan sama coretax raymond chin sampe begini reaksi,,
tidak berguna,,,play_store,Tidak berguna,2025-03-17 05:16:07,1.0
"ya gini kalo dana buat aplikasi di korup, memalukan",,,play_store,"Ya gini kalo dana buat aplikasi di korup, memalukan",2025-09-23 13:26:34,1.0
aktivasi banget mau login,neutral,0.9985527396202089,tiktok,aktivasi banget mau login,,
tepuk korupsi harus pajak makan jabat pajak,negative,0.999039590358734,tiktok,tepuk korupsi harus pajak makan jabat pajak,,
"setelah liat rating y jelek ternyata benar , daptar pajak susah y minta ampun , gimana orang mau taat bayar pajak",,,play_store,"Setelah liat rating y jelek ternyata benar , daptar pajak susah y minta ampun , gimana orang mau taat bayar pajak",2025-02-22 06:43:34,2.0
email yahoo g bs menerima email samaskali. dan g bisa perubahan email. terus verifikasi hrs pake pulsa terus brarti ini,,,play_store,Email yahoo g bs menerima email samaskali. Dan g bisa perubahan email. Terus verifikasi hrs pake pulsa terus brarti ini,2025-02-05 04:41:13,1.0
sekarang foto kartu,negative,0.960282266139984,tiktok,sekarang foto kartu,,
cara login coretax djp pertama kali akses coretax djp,neutral,0.9984094500541688,twitter,cara login coretax djp pertama kali akses coretax djp,,
anjim coretex,negative,0.9986649751663208,tiktok,anjim coretex,,
"tolong diperbarui lagi, saat saya ingin mengajukan lupa efin saat ingin mengisi pada form npwp hanya tersedia 15 digit saja padahal npwp saya sama dengan nomor nik yang sejumlah 16 digit angka alhasil pengajuan tidak akan pernah berhasil karena sistem hanya tersedia 15 digit saja dan npwp saya tidak terdeteksi karena kurang 1 digit angka, sederhana namun fatal sekali",,,play_store,"tolong diperbarui lagi, saat saya ingin mengajukan lupa EFIN saat ingin mengisi pada form NPWP hanya tersedia 15 digit saja padahal NPWP saya sama dengan nomor NIK yang sejumlah 16 digit angka alhasil pengajuan TIDAK AKAN PERNAH BERHASIL karena sistem hanya tersedia 15 digit saja dan NPWP saya tidak terdeteksi karena kurang 1 digit angka, sederhana namun fatal sekali",2025-07-08 09:27:22,1.0
kak punya npwp dibikinin orang tua bikin lama lupa sandi email nomor epin gktau kalau mau cetak bagaimana,negative,0.9778733253479004,tiktok,kak punya npwp dibikinin orang tua bikin lama lupa sandi email nomor epin gktau kalau mau cetak bagaimana,,
gaya banyak luhut kau bikin aplikasi coretax kemarin beranta padahal dana habis sudah jangan buang anggar banyak rakyat indonesia butuh lapang kerja utama anak muda fresh graduate sulit cari kerja pikir,negative,0.9993537068367004,twitter,gaya banyak luhut kau bikin aplikasi coretax kemarin beranta padahal dana habis sudah jangan buang anggar banyak rakyat indonesia butuh lapang kerja utama anak muda fresh graduate sulit cari kerja pikir,,
gila sama coretax,negative,0.9989438652992249,tiktok,gila sama coretax,,
ngebug aplikasinya,,,play_store,Ngebug aplikasinya,2025-02-05 08:29:49,1.0
lah kalah coretax,neutral,0.9226075410842896,twitter,lah kalah coretax,,
hai kak implementasi coretax perlu administrasi paja laksana pusat lalu akun coretax npwp pusat masuk aju mohon restitusi pystt badan,neutral,0.996444284915924,twitter,hai kak implementasi coretax perlu administrasi paja laksana pusat lalu akun coretax npwp pusat masuk aju mohon restitusi pystt badan,,
gokil konoha,positive,0.96547269821167,tiktok,gokil konoha,,
bapak ditipu lagi,,,youtube,Bapak Ditipu lagi,2025-11-11,
hai kak mohon maaf atas ketidaknyamanannya sila coba ulang proses uploadnya unduh ulang format upload website ikut tks byah,neutral,0.9795148372650146,twitter,hai kak mohon maaf atas ketidaknyamanannya sila coba ulang proses uploadnya unduh ulang format upload website ikut tks byah,,
benerin coretaxnya sering erorr,negative,0.9988335967063904,tiktok,benerin coretaxnya sering erorr,,
kak pas daftar npwp awal kolom jenis kerja kata mggak bsa divalidasi sama pihak tiga iyu informasi dri jenis kerja kalau misal ajar kita lulus ttp nggk,neutral,0.5770394802093506,tiktok,kak pas daftar npwp awal kolom jenis kerja kata mggak bsa divalidasi sama pihak tiga iyu informasi dri jenis kerja kalau misal ajar kita lulus ttp nggk,,
paling cuma masuk kantong pribadi,neutral,0.957851767539978,tiktok,paling cuma masuk kantong pribadi,,
mau ngomong kasar lah,negative,0.9982327222824096,tiktok,mau ngomong kasar lah,,
"aplikasi gak tidak berguna, bodoh.",,,play_store,"Aplikasi Gak Tidak Berguna, Bodoh.",2025-01-10 05:46:30,1.0
