"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Sri mulyani apa gk ngeh ya? Dirut pajaknya ngapain aja ya","4","0","2025-01-23T10:20:54.000Z","ajikpendiam","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6809464381030827010","7463053842843239175","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/996eea3a106285f741efec7b0ee74aa0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b5188541&x-expires=1764061200&x-signature=SO%2BxRIPT40CT6Yj0%2FCwsGR328QA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dan anehnya tiba-tiba sekarang muncul app pajak ekspress yang lebih mudah aksesnya tapi harus bayar 300rb/bulan 😭","2","5","2025-01-23T02:49:27.000Z","budiawan9935","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7256488888418960389","7462937420961153798","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4c2c28ca79ddf5788b48d2d2dcb5eb71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c4d04183&x-expires=1764061200&x-signature=N02DBYxydm%2FQ%2FnscGXmk7PerDnk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"lu ga kasihan ama kita bang ? faktur gak keluar keluar 😭","4","0","2025-01-21T07:08:35.000Z","akukurangapayakirakira","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7346906423425172486","7462262118784844561","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/99e14990c372522807df8a4c4027c8f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8df97481&x-expires=1764061200&x-signature=uaHs2RQJZIHu8xn%2BjK9StOsHBWE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"masalah lama web indo, ga kuat load besar, server buat apa tuh?","0","2","2025-01-23T13:07:48.000Z","nganip72","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7321524408038867969","7463096855003366162","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e2394673910cede6ced8372baee6f507~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bcc557b3&x-expires=1764061200&x-signature=OSc%2BHs2UXmZSgC71sCsIXdKEKfM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Pertanyaan ku itu tiap divisi pemerintahan yang punya Web tuh harus bikin server sendiri ya? Gak di urusin ama keminfo aja sih dijadiin satu","3","0","2025-01-20T14:15:01.000Z","aliceyugo","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6797425755652457473","7462000955559953169","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7327618797878116373~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=326534a2&x-expires=1764061200&x-signature=hZnlu5QZLRPXmzhB%2BpFCvM3YfB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bang buat website buat usaha fotographer berapa ya kira"" ?","4","4","2025-01-20T09:53:06.000Z","mii.iskandar","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6853314164614841346","7461933436967240456","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4fadd3455c862729a80a5b9d2d61f130~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e30fef7d&x-expires=1764061200&x-signature=JOV40vn2iMgu0kJJ1PKrcHVRTdM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Udah bang 😂 dari loadingnya udah rumit","2","0","2025-01-26T15:53:47.000Z","cerahmas","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7306235196260615174","7464252901369660178","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8d62db22e4242089d283a7e7c6a31b35~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6d423ab&x-expires=1764061200&x-signature=XPw7GK%2B02pEmoQKyhS4eQUZ29B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gw baru semester 3, kira kira klo ngelamar jdi junior programer di pemerintahan bisa gk ya?😁","0","3","2025-01-22T15:05:38.000Z","rezaardi69","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7373677113655165958","7462756170529817362","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/35fe7a1af0aa35119fa3a46c20f74ef6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2e5801c&x-expires=1764061200&x-signature=swELa0KKIz8oFCG7T3%2By1d2WVhc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"1,2 pake bootstrap ? mending anak smester akhir aja yg ngerjain lumayan","422","7","2025-01-20T12:12:43.000Z","caat.loovers","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6832484953227363330","7461969401442632455","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9bb902239b985153b5cc045884b1db0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2126ee1c&x-expires=1764061200&x-signature=T1hKYaf010HvRopJK%2BBCpptfM2Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Emang percaya kalau 1.2T ini buat Project semua?","0","2","2025-01-22T12:19:48.000Z","roy71998","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7428915745512096773","7462713423269856001","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b54d7806e000ac5b7375f9517e751ce9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ef548003&x-expires=1764061200&x-signature=J6mNPTh3jmmyfnahep%2Bxfvs1N44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"1,2 wkwkwkwkwk, yg nyampe ke dev nya paling brp juta doang 😭","0","1","2025-01-22T09:28:54.000Z","cikinwings","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6737460005694735362","7462669355672699656","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ac4e103dcc05adbac8356c9b506ad375~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=634dd1f5&x-expires=1764061200&x-signature=JxAicg3Q8UgkB0lFzvP5cUSoDgI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"tpi emg situs² pemerintahan susah banget di aksesnya","0","1","2025-01-22T01:43:50.000Z","haytrif","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7410182565913674758","7462549470090625800","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3cc0f80f7bfc5e5d1e1a1e5436a185d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c97d4098&x-expires=1764061200&x-signature=TC2zGNQ%2BaNXIE1hOJK4pW5fUcxw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"1,2T itu total sama dana kantong.. wkwkwk.. jangan2 cuma 200M tuh biaya bikinnya..","4","3","2025-01-22T00:19:40.000Z","enjoylife.dh","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6937800669022127105","7462527680639910664","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a73309c6a69dcbf7cd58532102e1aec6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dde9757c&x-expires=1764061200&x-signature=pSYpsosaV1CUdK4%2FDPnoibII43I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"emggak sesderhana ini sebetulnya","1","1","2025-01-22T11:05:29.000Z","cepjeff","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6546485360716529666","7462694243850732296","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329640296029880327~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=56a91af4&x-expires=1764061200&x-signature=KqeWaZuJEhR0wVHDOf4sugEULLI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"setujuh Bang.....Sistem blm ready malah di realese....","0","0","2025-01-25T07:33:16.000Z","cuba.men","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7193893631828427803","7463752819205243666","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/18ea1c34303a026df25fa662b46c54f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c046c1d6&x-expires=1764061200&x-signature=oAwHCYdW1K%2Fk26Oj99TqtKDbuXU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"si mas nya sengaja pake laptop ram 128 MB biar gak bisa kebuka 😂","1","0","2025-01-22T01:55:51.000Z","koentjoro5154","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6968086004923204609","7462552468561789716","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2bc4bcfad34a38ffc13e79cbde90276d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a34c93d7&x-expires=1764061200&x-signature=daQR8rgpdLgS6Qam9cQ0CdtvITM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"anehnya belom siap uda di rilis wkkwwk","1","0","2025-01-23T03:22:30.000Z","sitaufik_17","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7048089478271730689","7462946055324189447","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/04ae8cba9ddc19be782f1d4f76ed3fbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=90165890&x-expires=1764061200&x-signature=18Y0Mt69Uw%2B3NVtplwYQoZeU7H0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"web 1,2 jt inimah🗿","1","1","2025-01-20T14:34:14.000Z","youngtwentyseven","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7035250664742929410","7462005890624733959","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/95a9494ad7da2c8834dabc35ce4527f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d3e810d7&x-expires=1764061200&x-signature=C8J%2F9k5ZfEuDvU2h2iIxNidm8V0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"pake wifi sinyal full ga bisa di buka,giliran pke hotspot hp malah bisa dibuka..","0","0","2025-01-30T04:34:35.000Z","agatha.t4ta","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7428049616530621446","7465562009951847174","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/52b5190e13d7cf3cf02d72c2793b70fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bcaf814d&x-expires=1764061200&x-signature=0M1Xjumvuu1ozgjot9qJuuDT2OE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"proyek nya di mark up sekian padahal gak sampe puluhan juta 😂","0","0","2025-01-29T16:59:37.000Z","arek_tambak_sari","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7317987919591293957","7465383079886275346","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ec7bfbe261a0c18bff878d260e84437~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc97f631&x-expires=1764061200&x-signature=X14mFMTMlJtVspYSqGIM2H8b9mw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Mending yg dlu aja udah, makin pusing kerjaan ga kelar grgr coretax😭","1","0","2025-02-01T11:04:58.000Z","be.yourselv","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6809997592337073153","7466405010771886856","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/722683642c56008a3d48fc3d3f65c42d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=14d9321f&x-expires=1764061200&x-signature=FP3W56RtTaFt8fGA93OJbVXj8fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"bg itu mic nya merek djp apa 🤣","3","0","2025-01-20T11:42:04.000Z","eruwang8889","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6786177119259100161","7461961390754071302","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d7b82db6ca7198551438f60ed6999c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=76426b4a&x-expires=1764061200&x-signature=DYoQKsyy96WNfGLW8a9MvNldXdM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Kalau Bisa LAMA kenapa harus CEPAT! 😂","1","0","2025-02-07T11:14:13.000Z","laatahjan82","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7271206701570049030","7468633855261573909","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/94bb265ba9a7a1bee8fde9f48fb878ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0304afe6&x-expires=1764061200&x-signature=uwgTlFB7t%2B5j5Ns9tEarUE3XyMk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Harga aslinya sih ga segitu🤣","3","0","2025-01-22T05:05:59.000Z","anantazf","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6788825278346232833","7462601433361531654","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/12550fcb4901439e56c34b25a531aadb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1389d522&x-expires=1764061200&x-signature=yli4LmL%2BKGu98qhRwgMkg9tt2H4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tapi kan..
yang megang duitnya bapak2","1","0","2025-02-13T09:18:20.000Z","putravnz","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6688301988625777666","7470830537407234834","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8a956d0c75ba3963ad216105a73cb6da~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2a8e1446&x-expires=1764061200&x-signature=%2FdYh7P4doLhfu5ngI7jtFqkKZHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"nga perlu di audit yah, sdh ketawan markup 😅","1","0","2025-02-06T06:55:31.000Z","bugs_725","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6888336664947885058","7468196085099709192","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f78a17eedc43ef095ee558039392c0b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=788a87d9&x-expires=1764061200&x-signature=GFndVDpCeCQDT7bPKM%2F532QCtVk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Lebih op server judol bang😌","1","0","2025-02-09T18:08:03.000Z","yoursugarcrush1","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6840078098222826497","7469482682054525714","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/96910eb719c9cba91b211d387d8abd4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c7d813b&x-expires=1764061200&x-signature=BYfPspY54IasLOADqaAqmJUvMEk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tau kan... tau kan...duitnya kemana","1","0","2025-02-11T17:08:31.000Z","sayatukangkomen","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6775015656482243585","7470209460918878981","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9c74045f3746db068dd916091f225d73~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=876c6ba2&x-expires=1764061200&x-signature=BVNlo1%2Blhmu0uPEKL%2FhdyJzOvEU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pernah baca berita ttg menteri pemilik Jawa Pos yang heran pengadaan trafo yang bisa di liat di pasar online dg spek yg sama kok stlah dianggarkan bisa melambung. entah isu apa ini nyata","1","0","2025-02-05T14:45:43.000Z","amin_fzi","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","7015903574094578690","7467946224479421185","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7322850654727667713~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f71002f&x-expires=1764061200&x-signature=XZqWI8RzEh0sDYvfEtn1acvX9VM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"10 jutanya buat coretax sisanya perjalanan dinas dan gaji rapat","1","0","2025-02-12T09:52:54.000Z","ferdiansyahputra247","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6930531550083122177","7470468360028144392","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/063bbf91bbd975897ff5361808234775~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57053444&x-expires=1764061200&x-signature=RkV2LfaodwJamuyKWKJQkyNMNOw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kok bisa semahal itu 😑😑 btw ada yg tahu kenapa djp online harus diganti dengan coretax ini ?","2","0","2025-02-05T08:12:14.000Z","altseason2025.prank","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","78530147483","7467844802761130753","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/31cca622d545aadb109474fe77049162~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=43dec9e2&x-expires=1764061200&x-signature=NTHKwwjOlN%2B0XrHx49IZs04xy9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ladang basah","1","0","2025-02-05T06:50:27.000Z","yericho_sirait","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6813279133733241858","7467823725460325128","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5ab2ad7d04d2e74827da97eee3d57e73~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c8957b9b&x-expires=1764061200&x-signature=krF41Yc6UZms5Qnj9UDA3O2ijlE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Sampai saat ini masih susah login coretax","0","0","2025-02-21T12:58:54.000Z","cvnusaduaelektrindo","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6972909974712566786","7473856096877380370","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e3f8d39dd78495330f31d1e648e70998~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e6bdfd26&x-expires=1764061200&x-signature=wQsIB0JKwXzhnBNgT5VUZag3xVw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kan sisanya masukk keeeee","0","0","2025-02-21T15:57:43.000Z","keadilan_untuk_semuanya","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","7073982517686928386","7473902177212367624","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48cfb994f2b77393f16e30b514f59a20~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c165b2fa&x-expires=1764061200&x-signature=J3ArJ0qGtz7f7sRMVFtl4P5b5VI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"wkwkwkwk sisanya masuk ke kantong masing masing","0","0","2025-02-21T01:51:22.000Z","vengeance240_","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6780978947989701634","7473683976000537362","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/21940b4224239f85be36d047e0262cd9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5212adb3&x-expires=1764061200&x-signature=n4PpC%2Bh6Sa22bMpvwaoYHHZvXS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"wkwkkw web pemerintah emng kek asw","0","0","2025-10-31T13:09:53.000Z","bluu.ed2","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","7374665005365347334","7567372382156374785","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ac2e27cf43f5e0f9f6086f92079f384~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15f1bdc7&x-expires=1764061200&x-signature=JA8ylLLky5k3HBkRb2A0k9NpQoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Dengan duit 1.3 triliun, tapi diisinya sama boomer pemerintahan🗿","0","0","2025-03-19T00:29:44.000Z","ilyasssfm","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6802131769091326978","7483311150454162194","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0ad389b3c88f42c5caa6d75f43db92cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31e2db41&x-expires=1764061200&x-signature=MJbRgL7mH7f55zzjexf2sMDK1oM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ini kayak kasus KTP elektronik lagi nantinya 😂😂","0","0","2025-02-23T01:01:23.000Z","poltzeh2","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6840773670975390721","7474413280095142664","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/1844781f0def1ade4ba4445371ac74ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de372faa&x-expires=1764061200&x-signature=FAT721omfNDfhmhtSUOXo75qypQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"lah kan biaya rapatnya mahal bos. sudah tydak heran","0","0","2025-02-21T16:38:33.000Z","diahsshii","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6966608243355714561","7473912649814868742","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/12fa5eed9731c55a34a924defa9d3be5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b6e52a8&x-expires=1764061200&x-signature=0SxnGMge5nfL8R2DQDUF0IK2kOE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kalo 300t gimana bang","0","0","2025-02-19T17:34:23.000Z",".dhfjs","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6951385112508646401","7473184866864251654","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b2041a16b5b4193822cbdff0c9295856~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9edf2e8&x-expires=1764061200&x-signature=myIlyTzbcwUU16uRQ57dGt2UWHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sepertinya ini masalah anggaran buat ke vendornya itu berapa nilai aslinya 🤣 jadi ngerjain ya sesuai budget vendoran🗿","0","0","2025-02-25T04:43:47.000Z","nurdinn131","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590","6881231550055711746","7475212738201912070","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b243af6713534f688880ae461e8cc0f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e65ae611&x-expires=1764061200&x-signature=IZm%2BKnLfP8A%2FpY%2FCTxkMSztGH4o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
